block_position,model_coefficient,selected_die_contribution,pass_mean,new_failure_mean,class_mean_difference,absolute_selected_die_contribution
1778,0.016789583,-0.015470548,99.93847,100.21768,0.27921295,0.015470548
1779,0.016106572,-0.0047371937,99.77911,100.04102,0.26190948,0.0047371937
1780,0.014245568,0.0069613364,100.351074,100.04618,-0.3048935,0.0069613364
1781,0.015499324,0.025484558,100.05631,100.1769,0.12059021,0.025484558
1782,0.012265869,-0.026612569,100.23942,100.48768,0.2482605,0.026612569
1783,0.015041853,0.0027850713,99.73195,100.29329,0.56134033,0.0027850713
1784,0.0109750815,-0.0056697647,100.265625,100.1998,-0.065826416,0.0056697647
1785,0.009686461,0.0056372713,99.92615,99.954475,0.028327942,0.0056372713
1786,0.00773915,0.0012449971,100.23478,99.83254,-0.40223694,0.0012449971
1787,0.009100523,0.015909243,99.94588,99.948944,0.0030670166,0.015909243
1788,0.0077910544,0.005163065,99.95507,100.1527,0.19763184,0.005163065
1789,0.009070356,0.011008698,100.26823,100.47664,0.20841217,0.011008698
1790,0.0068177856,0.01552181,100.016914,99.964,-0.05291748,0.01552181
1791,0.0070975935,-0.0020523912,100.28712,100.128784,-0.15833282,0.0020523912
1792,0.008316664,0.0105789555,100.16338,100.37048,0.20709991,0.0105789555
1793,0.00892151,0.0021641897,100.593544,100.34817,-0.24537659,0.0021641897
1794,0.01039239,-0.012775958,99.81018,100.58349,0.7733078,0.012775958
1795,0.012249283,0.010830089,100.41049,100.095276,-0.31521606,0.010830089
1796,0.0140900435,-0.016745308,100.0931,100.246605,0.15350342,0.016745308
1797,0.0153570995,-0.013720482,100.21518,100.03168,-0.1835022,0.013720482
1798,0.016224498,-0.0038515616,99.962,100.54226,0.58026123,0.0038515616
1799,0.018010762,0.007989337,99.93835,100.32551,0.38716125,0.007989337
1800,0.014397852,0.009355081,99.95025,100.42575,0.475502,0.009355081
1801,0.016864918,0.00078936573,100.047905,100.365944,0.31803894,0.00078936573
1802,0.014424561,-0.014338001,99.625626,100.38065,0.7550278,0.014338001
1803,0.0134690935,0.0054623955,99.872215,100.840034,0.9678192,0.0054623955
1804,0.012431477,0.0064057764,99.68758,100.00999,0.32241058,0.0064057764
1805,0.010737912,0.0012082671,99.75293,100.23068,0.4777527,0.0012082671
1806,0.011362822,0.009495355,100.30304,100.0412,-0.26184082,0.009495355
1807,0.011970608,-0.0061306343,99.94215,99.72387,-0.21827698,0.0061306343
1808,0.013103231,-0.003965563,99.56148,100.37448,0.81300354,0.003965563
1809,0.018215299,-0.00028255425,100.04234,100.003784,-0.03855896,0.00028255425
1810,0.018346637,0.009885444,99.94531,99.43645,-0.50886536,0.009885444
1811,0.015003093,0.0035376195,100.027336,99.86301,-0.16432953,0.0035376195
1812,0.0129632205,0.011466341,100.165634,99.881805,-0.28382874,0.011466341
1813,0.011964259,0.008449054,100.27204,100.25063,-0.021408081,0.008449054
1814,0.011832695,0.0027168125,99.90189,99.927444,0.025550842,0.0027168125
1815,0.014057817,-0.008643416,99.88976,100.048775,0.15901184,0.008643416
1816,0.013407714,-0.0014185682,100.11065,100.36146,0.25080872,0.0014185682
1817,0.015290161,-0.0024082584,99.9001,100.39913,0.49903107,0.0024082584
1818,0.015411735,-0.009767391,99.83808,100.304245,0.46616364,0.009767391
1819,0.01634457,-0.01910622,100.078514,100.47233,0.3938141,0.01910622
1820,0.017692897,-0.02074782,100.56065,100.20369,-0.3569641,0.02074782
1821,0.017113987,-0.01122137,100.27275,100.43832,0.16556549,0.01122137
1822,0.018070726,-0.009826492,99.944595,100.31215,0.3675537,0.009826492
1823,0.01523933,0.032024022,99.69325,100.46119,0.7679367,0.032024022
1824,0.0121016465,0.00491271,99.765205,100.62643,0.8612213,0.00491271
1825,0.011456165,0.01792772,99.8807,100.17066,0.28996277,0.01792772
1826,0.008313614,0.015904028,99.712555,100.50341,0.7908554,0.015904028
1827,0.008723201,0.019941587,100.37797,100.07647,-0.3014984,0.019941587
1828,0.006745157,0.015664652,100.63935,100.29998,-0.33937073,0.015664652
1829,0.006520703,0.0023346448,100.2766,100.00704,-0.26956177,0.0023346448
1830,0.0039984714,-0.008361224,100.21797,100.35289,0.13491821,0.008361224
1831,0.00732492,-0.004919688,100.126114,100.67202,0.54590607,0.004919688
1832,0.008632541,-0.013673648,100.0357,100.36116,0.32546234,0.013673648
1833,0.010400476,-0.014803273,100.438416,100.36858,-0.06983185,0.014803273
1834,0.011203088,-0.0043492895,100.13031,100.10832,-0.021987915,0.0043492895
1835,0.011850391,-0.014140772,100.70284,99.69302,-1.009819,0.014140772
1836,0.013102238,-0.017383773,100.41849,100.12638,-0.29210663,0.017383773
1837,0.013907672,-0.009584115,99.90358,100.544716,0.64113617,0.009584115
1838,0.013018854,-0.0011863686,100.29967,100.21705,-0.08261871,0.0011863686
1839,0.010095559,0.012593776,100.1017,100.616325,0.51462555,0.012593776
1840,0.006115673,0.0012552474,99.908966,99.63141,-0.27755737,0.0012552474
1841,0.0037083372,-0.00056148454,100.12773,99.9208,-0.20693207,0.00056148454
1842,-0.0018715599,0.003680614,100.23697,99.6422,-0.59477234,0.003680614
1843,-0.0053594513,-0.0023391875,100.499664,100.387825,-0.111839294,0.0023391875
1844,-0.006350871,0.0008842665,100.36382,99.84262,-0.5212021,0.0008842665
1845,-0.0051730443,-0.004547681,100.3714,99.837975,-0.5334244,0.004547681
1846,-0.0015332884,0.0005337005,100.070946,99.574104,-0.49684143,0.0005337005
1847,-0.0012286892,0.0005849125,100.27689,100.11955,-0.157341,0.0005849125
1848,0.001861895,0.000772371,100.38495,100.14111,-0.24383545,0.000772371
1849,0.0020967522,-0.00022720463,100.09661,100.32702,0.23040771,0.00022720463
1850,0.0043524387,0.0018195714,100.04545,100.74863,0.7031784,0.0018195714
1851,0.005396072,0.0061822697,99.53044,100.47289,0.9424515,0.0061822697
1852,0.004894636,-0.0036485598,99.92301,100.05869,0.13568115,0.0036485598
1853,0.0028354707,0.002685425,100.052635,100.43051,0.37787628,0.002685425
1854,-4.5879337e-05,2.0703304e-05,99.553314,100.49083,0.93751526,2.0703304e-05
1855,-0.000445496,-0.00064553344,99.92764,100.675575,0.74793243,0.00064553344
1856,-0.0024277347,0.0018056049,100.225945,100.86373,0.63778687,0.0018056049
1857,-0.0026184483,0.00257508,100.04124,100.11864,0.07740021,0.00257508
1858,-0.0034521716,0.0057023615,99.81673,100.753044,0.93631744,0.0057023615
1859,-0.0023739412,-0.0029081986,100.01323,100.05076,0.03752899,0.0029081986
1860,0.0011455199,-0.00062889926,100.15026,100.6399,0.48963928,0.00062889926
1861,0.0014520071,0.005048058,99.90992,100.0705,0.1605835,0.005048058
1862,0.0041880747,0.002447673,99.82274,100.43736,0.614624,0.002447673
1863,0.0062592058,0.008106561,99.966545,100.0882,0.121658325,0.008106561
1864,0.0068639955,-0.005507575,99.70142,100.17397,0.47254944,0.005507575
1865,0.008205821,0.0042122207,100.17861,99.56788,-0.61073303,0.0042122207
1866,0.005779181,-0.008418217,100.056366,100.54349,0.48712158,0.008418217
1867,0.007036765,-0.018065045,100.27547,100.12784,-0.14762878,0.018065045
1868,0.005057032,-0.0014779337,99.81119,99.5901,-0.2210846,0.0014779337
1869,0.0033535613,-0.004411236,99.80189,100.09195,0.29006195,0.004411236
1870,0.004569057,-0.0031846038,100.0866,99.91043,-0.17617035,0.0031846038
1871,0.006765685,-0.005884387,100.43522,100.44381,0.008590698,0.005884387
1872,0.00697478,0.003282968,100.34227,100.13425,-0.20802307,0.003282968
1873,0.009147522,0.0011329742,100.02971,100.69077,0.66106415,0.0011329742
1874,0.008532274,-0.0003408638,100.67781,100.10126,-0.57655334,0.0003408638
1875,0.010111782,0.0025950896,100.21652,100.106544,-0.10997772,0.0025950896
1876,0.011924773,-0.0021145304,100.181114,100.21243,0.031318665,0.0021145304
1877,0.01160763,-0.018698065,99.855576,100.12683,0.2712555,0.018698065
1878,0.013533844,-0.024962481,99.35271,100.53372,1.181015,0.024962481
1879,0.013209281,-0.0041096476,99.65188,100.15889,0.5070114,0.0041096476
1880,0.010437403,0.006722041,99.76041,100.656715,0.8963089,0.006722041
1881,0.009480134,0.0051123356,100.02244,100.43671,0.4142685,0.0051123356
1882,0.006137857,0.003325739,100.00291,100.53359,0.5306854,0.003325739
1883,0.0043244376,0.0028114635,100.393845,100.1519,-0.24194336,0.0028114635
1884,0.0010753827,0.0013126387,100.2009,100.755775,0.55487823,0.0013126387
1885,-0.00088623445,-0.0008447274,99.94662,100.59012,0.6435013,0.0008447274
1886,-0.0012370882,-0.0031384944,100.01632,100.00508,-0.011238098,0.0031384944
1887,0.0009982957,0.0013893766,100.036064,100.27149,0.23542786,0.0013893766
1888,0.00034512847,0.00056326226,100.20076,100.393974,0.19321442,0.00056326226
1889,0.0023139247,0.0007918783,99.91743,100.09635,0.17892456,0.0007918783
1890,6.83259e-05,-5.4214856e-06,99.81897,100.41537,0.5963974,5.4214856e-06
1891,0.0008503378,-0.0013267888,99.71898,100.77799,1.0590134,0.0013267888
1892,0.00035804597,-0.0005192595,99.83466,100.42973,0.5950699,0.0005192595
1893,0.00023645797,-0.000119604614,99.282074,100.599434,1.3173599,0.000119604614
1894,-0.0012983128,-0.0003592343,100.05138,100.32447,0.27309418,0.0003592343
1895,-0.00081655825,-6.622387e-05,100.02179,100.599335,0.57754517,6.622387e-05
1896,-0.0015166975,0.003284983,100.450165,100.21438,-0.23578644,0.003284983
1897,0.0024873745,-0.0024842983,100.05705,100.44627,0.3892212,0.0024842983
1898,0.0045234184,-0.0012149882,100.256805,100.140274,-0.11653137,0.0012149882
1899,0.008448246,0.0009795278,100.131805,100.36542,0.23361206,0.0009795278
1900,0.010241435,0.012832388,100.30332,100.1098,-0.19351959,0.012832388
1901,0.011946262,0.008060028,99.899445,100.12554,0.2260971,0.008060028
1902,0.013467482,0.019721068,100.45333,100.4714,0.018066406,0.019721068
1903,0.014211848,-0.0027148188,100.3908,100.110756,-0.28004456,0.0027148188
1904,0.013156959,-0.00717632,99.891335,99.36501,-0.5263214,0.00717632
1905,0.011124603,0.01275512,100.008125,99.95591,-0.052215576,0.01275512
1906,0.010019446,-0.007728748,100.2993,99.94092,-0.35838318,0.007728748
1907,0.0062765637,-5.9005724e-05,100.45295,99.90926,-0.5436859,5.9005724e-05
1908,0.0077317413,-0.00025084798,100.16269,100.54395,0.38126373,0.00025084798
1909,0.008378638,0.00872512,100.238,100.292404,0.054405212,0.00872512
1910,0.010546619,0.015405771,99.84149,100.33289,0.49140167,0.015405771
1911,0.012153475,0.0007755697,100.39449,100.34312,-0.051376343,0.0007755697
1912,0.011837738,-0.011788382,99.88348,100.25489,0.37141418,0.011788382
1913,0.013373102,-0.014219879,100.10369,100.28483,0.18113708,0.014219879
1914,0.011637925,0.0026753675,99.67288,99.93226,0.25937653,0.0026753675
1915,0.011079312,0.0065208054,100.24079,100.36363,0.12284088,0.0065208054
1916,0.011560077,0.008840398,99.8885,100.17648,0.28798676,0.008840398
1917,0.00987308,0.010838925,100.086845,100.09387,0.0070266724,0.010838925
1918,0.008972654,0.0030018166,99.96357,100.60156,0.63799286,0.0030018166
1919,0.004362378,-0.0010745504,99.6448,100.41627,0.7714691,0.0010745504
1920,0.002109353,-0.0014580028,99.71953,100.26952,0.5499954,0.0014580028
1921,-0.0010737069,0.0021775775,99.90334,100.40821,0.50486755,0.0021775775
1922,-0.0034245024,0.0016321867,99.54536,100.51025,0.9648895,0.0016321867
1923,-0.0071159885,-0.005472413,99.72172,100.776146,1.0544281,0.005472413
1924,-0.007597716,0.0008677858,99.69891,100.37514,0.67622375,0.0008677858
1925,-0.008108583,0.007984397,99.85279,100.511314,0.65852356,0.007984397
1926,-0.00628209,0.002065782,100.11802,100.24957,0.13155365,0.002065782
1927,-0.0045571346,0.007714852,99.47899,100.25954,0.7805481,0.007714852
1928,-0.0011356417,0.0018202579,100.06,100.26976,0.20976257,0.0018202579
1929,0.0009485169,-0.0023727203,100.00019,100.58136,0.5811691,0.0023727203
1930,0.001188266,-0.00078341033,100.10288,100.49692,0.39403534,0.00078341033
1931,0.0026483748,-0.006055973,99.82786,100.27812,0.45026398,0.006055973
1932,0.0015100962,-0.0017214781,100.181854,100.07625,-0.10560608,0.0017214781
1933,0.0019185178,0.0008563481,100.30848,100.22996,-0.07852173,0.0008563481
1934,0.0019521845,0.0012909014,100.11932,99.927864,-0.19145966,0.0012909014
1935,0.0013273901,0.00089351623,100.02004,100.58002,0.5599747,0.00089351623
1936,0.000483435,-0.00018648102,100.042915,100.219154,0.17623901,0.00018648102
1937,0.0005408121,-0.0001283731,99.81178,100.91021,1.0984268,0.0001283731
1938,0.0021270919,0.0008892273,99.8195,100.385826,0.5663223,0.0008892273
1939,0.0016252801,-5.623494e-05,99.816666,100.3133,0.49663544,5.623494e-05
1940,0.0019567402,0.0007346105,99.48448,100.55077,1.0662918,0.0007346105
1941,0.0040228064,0.0016229668,100.0511,99.753876,-0.29722595,0.0016229668
1942,0.0055832965,0.0010344817,99.56784,100.09141,0.5235672,0.0010344817
1943,0.0069212094,0.0032924016,100.12176,100.11847,-0.003288269,0.0032924016
1944,0.008875975,0.009539162,99.90575,100.26513,0.35938263,0.009539162
1945,0.012239531,0.022236444,99.728584,100.05523,0.3266449,0.022236444
1946,0.012737896,0.013380026,100.15951,100.271164,0.11165619,0.013380026
1947,0.01307884,-0.005314235,100.18327,100.37905,0.1957779,0.005314235
1948,0.013323073,0.0064776298,100.2604,100.10763,-0.152771,0.0064776298
1949,0.010720631,-0.0015480844,100.07699,100.0499,-0.02709198,0.0015480844
1950,0.008928739,0.01056515,100.41514,100.36173,-0.05340576,0.01056515
1951,0.007371908,0.009085393,99.84657,100.49092,0.64434814,0.009085393
1952,0.003978981,-0.007116017,100.23994,100.47418,0.2342453,0.007116017
1953,0.0010498562,-0.0017102679,99.390396,100.10507,0.7146759,0.0017102679
1954,-0.00017735548,0.00046295783,100.12121,100.215126,0.09391785,0.00046295783
1955,-0.001183443,0.0005332067,99.558914,100.24486,0.6859436,0.0005332067
1956,-0.00023579161,0.00012620488,100.32341,100.40127,0.07785797,0.00012620488
1957,-0.0022387963,-0.002562459,100.10653,100.35048,0.24394989,0.002562459
1958,-0.001825719,0.0011542566,100.005585,100.47392,0.468338,0.0011542566
1959,-0.0050644423,-0.0065312413,100.03895,100.18415,0.14520264,0.0065312413
1960,-0.0036174317,-0.00110424,100.01547,100.71218,0.6967087,0.00110424
1961,-0.003475837,-0.0061584734,99.876625,100.65202,0.77539825,0.0061584734
1962,-0.000154057,3.4132997e-06,99.35815,99.92094,0.5627899,3.4132997e-06
1963,-0.0015786428,0.0012253616,99.97858,100.41824,0.43966675,0.0012253616
1964,0.0008688242,-0.00057880505,99.94297,100.6763,0.7333298,0.00057880505
1965,0.0038415913,0.003282026,100.026596,100.57913,0.552536,0.003282026
1966,0.0042471844,0.00011666235,100.30974,99.929985,-0.3797531,0.00011666235
1967,0.009454901,0.009018038,99.91572,99.92037,0.0046539307,0.009018038
1968,0.0114404205,0.010004,99.70666,99.83083,0.124176025,0.010004
1969,0.015221715,-0.020151054,99.71915,99.89158,0.17243195,0.020151054
1970,0.013957816,-0.0016056648,100.02203,100.1744,0.15236664,0.0016056648
1971,0.014696602,-0.0035036816,99.86575,100.41995,0.5541992,0.0035036816
1972,0.015516056,0.017956644,100.131065,100.1457,0.014633179,0.017956644
1973,0.012042615,0.009493333,100.16384,100.23781,0.07396698,0.009493333
1974,0.012051889,-0.027877351,99.89047,100.2922,0.40172577,0.027877351
1975,0.008409628,0.002312432,99.74917,100.803,1.053833,0.002312432
1976,0.007446069,-0.018406462,100.071976,100.0733,0.0013275146,0.018406462
1977,0.003234953,-0.0010420287,99.93022,100.70052,0.7703018,0.0010420287
1978,0.0022922168,-0.0020194526,99.66013,100.801414,1.1412811,0.0020194526
1979,0.00029007584,-3.796547e-05,100.098366,100.11075,0.012382507,3.796547e-05
1980,0.0010110019,0.0003324272,100.12747,100.385895,0.25842285,0.0003324272
1981,0.0014872986,-0.00036616283,100.25114,100.40323,0.15209198,0.00036616283
1982,0.002517955,-0.0018501242,99.671196,100.32108,0.6498871,0.0018501242
1983,0.0021230732,-0.00085686013,100.0246,99.90868,-0.11591339,0.00085686013
1984,0.002360366,-0.0006692053,100.11958,100.056694,-0.0628891,0.0006692053
1985,0.0015601764,-3.7376817e-06,100.37893,99.88006,-0.49887085,3.7376817e-06
1986,0.0006329175,0.00047888816,99.68642,99.9198,0.23338318,0.00047888816
1987,-0.0014196456,-0.00032283642,100.191345,100.056435,-0.13491058,0.00032283642
1988,-0.0016779175,-0.00082546915,100.024315,99.963844,-0.06047058,0.00082546915
1989,-0.0022967225,-0.001733885,100.25983,99.89488,-0.36494446,0.001733885
1990,0.0013095359,0.00058116677,99.90235,99.804474,-0.0978775,0.00058116677
1991,0.0016286825,0.0019871644,100.032196,100.4309,0.39870453,0.0019871644
1992,0.0040533994,-0.0050709243,99.56333,100.282486,0.71915436,0.0050709243
1993,0.0039235107,-0.0014585592,99.37261,100.100555,0.7279434,0.0014585592
1994,0.0037203562,-0.0053526512,99.52076,100.40282,0.8820572,0.0053526512
1995,0.003891658,0.0008312279,99.532555,100.19183,0.65927887,0.0008312279
1996,0.0028333387,0.0008068202,99.73247,100.66757,0.93510437,0.0008068202
1997,0.004178024,0.006365139,99.551315,100.50964,0.95832825,0.006365139
1998,0.004289604,-0.0073896195,100.22984,100.484535,0.25469208,0.0073896195
1999,0.0025135123,-0.00053559383,100.09093,100.48211,0.39118195,0.00053559383
2000,0.0023881148,-0.0051137293,100.12194,101.01206,0.89012146,0.0051137293
